UP_CP,Next_DS_CP,ChLosFac,LAT,LONG
376402,376401,0.0000,30.872643820000000,-96.936452349999996
W12131,LRLR53,0.0020,30.984020309999998,-97.402181589999998
W12141,516301,0.0000,30.701963650000000,-97.330875689999999
W12142,CON107,0.0000,30.760164329999999,-97.014611070000001
W12151,516101,0.0000,31.021817639999998,-97.531423469999993
W12152,CON096,0.0000,30.984283330000000,-97.402473490000006
W12161,W12151,0.0050,30.991799669999999,-97.690038630000004
W12162,W12151,0.0000,31.040525179999999,-97.527035810000001
W12171,300002,0.0000,30.943156850000001,-97.748801860000000
W12172,CON187,0.0000,31.576340640000002,-98.370135890000000
W12191,CON096,0.0000,30.984277320000000,-97.402174570000000
W12431,301201,0.0000,30.827872889999998,-97.692514209999999
W12432,CON095,0.0000,30.981663869999998,-97.413046710000003
W12441,375101,0.0000,30.519122050000000,-97.745347580000001
W12442,CON102,0.0000,30.724097400000002,-97.047162240000006
W12471,W12141,0.0000,30.702545449999999,-97.422706969999993
W12472,GALA57,0.0000,30.713442879999999,-97.325768429999997
W12481,516201,0.0000,30.667342269999999,-97.727194209999993
W12482,W12141,0.0020,30.647069360000000,-97.416429170000001
W12491,W12481,0.0000,30.692546270000001,-97.815133570000000
W12492,NGGE54,0.0000,30.665766670000000,-97.725438080000004
W12501,373504,0.0000,30.748279270000001,-98.170902359999999
W12502,CON105,0.0000,30.639525249999998,-97.683013140000000
W12511,373101,0.0000,30.897886809999999,-98.230677000000000
CON094,299503,0.0000,30.994771640000000,-97.926119720000003
CON095,W12152,0.0000,30.981914900000000,-97.412740810000003
CON096,W12131,0.0000,30.984020309999998,-97.402181589999998
CON099,410921,0.0010,30.865402270000001,-97.279845750000007
CON100,CON101,0.0000,30.803923500000000,-97.127654910000004
CON101,427901,0.0000,30.803903510000001,-97.126757290000000
CON102,W12142,0.0020,30.724076860000000,-97.046265390000002
CON103,CON105,0.0010,30.651817730000001,-97.693777150000003
CON105,373831,0.0000,30.646531039999999,-97.671780249999998
CON106,374402,0.0000,30.671655070000000,-97.609860549999993
CON107,375801,0.0000,30.760421890000000,-97.014603010000002
CON108,LRCA58,0.0000,30.832900609999999,-96.954208679999994
CON109,376602,0.0000,30.892510779999999,-96.927418669999994
CON110,CON099,0.0010,30.882214170000001,-97.295851799999994
CON183,296701,0.0000,31.112555029999999,-98.052134780000003
CON184,296302,0.0000,31.227360250000000,-98.105123129999996
CON185,296102,0.0000,31.236545400000001,-98.117273929999996
CON186,296105,0.0000,31.260892930000001,-98.127923240000001
CON187,295821,0.0000,31.406837920000001,-98.201885529999998
CON188,298801,0.0000,31.085445799999999,-98.029562900000002
LAKE50,298802,0.0000,31.081650880000002,-98.017027949999999
LAYO51,300301,0.0000,30.957117060000002,-97.708278780000001
LABE52,300701,0.0000,31.001753990000001,-97.492029680000002
LRLR53,409521,0.0000,30.966660380000000,-97.345953899999998
NGGE54,373331,0.0000,30.662162330000001,-97.710870830000005
SGGE55,W12502,0.0000,30.626026620000001,-97.691111919999997
GAGE56,373901,0.0000,30.653437490000002,-97.655166559999998
GALA57,374905,0.0050,30.694443629999999,-97.279033679999998
LRCA58,376301,0.0020,30.831515540000002,-96.950057650000005
104702,554801,0.0000,31.075928319999999,-97.314370830000001
104893,GAGE56,0.0000,30.653551570000001,-97.661443349999999
123081,400702,0.0000,30.496196550000001,-97.804096540000003
102991,CON102,0.0000,30.557940790000000,-97.388369479999994
100451,299601,0.0000,31.092790489999999,-97.907161290000005
104891,374202,0.0000,30.674524680000001,-97.611881960000005
100041,CON108,0.0000,30.841581330000000,-96.962021429999993
102051,297501,0.0000,31.069990189999999,-98.168918750000003
102641,375101,0.0000,30.514607940000001,-97.665437019999999
102642,416621,0.0000,30.526855810000001,-97.617360550000001
104892,374601,0.0000,30.630854870000000,-97.630910290000003
114591,375101,0.0000,30.466722290000000,-97.796715800000001
126441,W12441,0.0000,30.581744100000002,-97.839178480000001
393601,CON217,0.0000,31.451859689999999,-97.001548709999994
393601,393614,0.0000,31.451859689999999,-97.001548709999994
393602,393601,0.0010,31.462275640000001,-97.040425830000004
393603,393602,0.0000,31.463812279999999,-97.040077170000004
401311,401411,0.0000,31.311927050000001,-96.983990689999999
401312,435501,0.0000,31.298340600000000,-96.975390739999995
401321,401311,0.0000,31.314993050000002,-96.982990070000000
401322,401312,0.0000,31.303675569999999,-96.994491359999998
401411,CON113,0.0000,31.309592009999999,-96.994303840000001
401421,556321,0.0000,31.350129970000001,-96.977353170000001
401421,393615,0.0000,31.350129970000001,-96.977353170000001
401622,CON130,0.0010,30.398175810000001,-96.302578229999995
P40231,436101,0.0000,30.950172510000002,-96.758463059999997
P40421,P40891,0.0000,31.381347980000001,-97.013723639999995
404202,P40892,0.0000,31.371753880000000,-96.999563910000006
P40631,CON218,0.0000,31.148164800000000,-96.852714440000000
406302,BRHB42,0.0000,31.143883920000000,-96.867285510000002
406331,406302,0.0000,31.143883920000000,-96.867285510000002
407511,P40761,0.0000,31.064491279999999,-96.789707000000007
407521,407511,0.0000,31.063468759999999,-96.821278239999998
P40761,P40781,0.0000,31.047789479999999,-96.780660920000003
407651,P40781,0.0000,31.047165270000001,-96.765967840000002
P40781,407802,0.0000,31.042065900000001,-96.767942379999994
407802,CON117,0.0000,31.024346150000000,-96.769745479999997
407803,P40231,0.0020,31.008457279999998,-96.772686519999993
407851,P40231,0.0000,31.002752919999999,-96.771079670000006
P40801,P40802,0.0000,30.750053869999999,-96.625456720000003
P40802,P40803,0.0000,30.743272470000001,-96.631983599999998
P40803,408004,0.0000,30.732217930000001,-96.622795249999996
408004,437001,0.0010,30.728763560000001,-96.618726379999998
408051,437001,0.0000,30.729252850000002,-96.607934740000005
P40891,404202,0.0000,31.381347980000001,-97.013723639999995
P40892,434602,0.0010,31.371753880000000,-96.999563910000006
P40171,401702,0.0010,30.435313650000001,-96.286521410000006
401702,528511,0.0000,30.407879390000002,-96.272966210000007
P41081,P41082,0.0000,31.257951280000000,-96.932739670000004
P41082,CON114,0.0010,31.236043429999999,-96.931641729999996
P41281,560302,0.0040,30.533928480000000,-96.394414720000000
P41401,CON222,0.0000,30.441566030000001,-96.644987270000001
414051,CON222,0.0000,30.445090159999999,-96.641880069999999
P41451,436802,0.0000,30.826939370000002,-96.651198850000000
414551,436801,0.0000,30.821600499999999,-96.643895860000001
424601,P41081,0.0010,31.286832059999998,-96.967629619999997
500001,500031,0.0000,31.573027180000000,-96.931880190000001
500031,434202,0.0000,31.573027180000000,-96.931880190000001
508501,434402,0.0000,31.521345100000001,-97.068455310000004
508551,434402,0.0000,31.520816990000000,-97.067867430000007
508552,434402,0.0000,31.520011539999999,-97.066384439999993
510631,436304,0.0000,31.088013790000002,-96.671142990000007
511731,5326P1,0.0000,31.109733030000001,-96.654755260000002
511732,436304,0.0000,31.082093290000000,-96.651221899999996
514831,436304,0.0000,31.083665270000001,-96.692324909999996
514832,437501,0.0000,31.097570890000000,-96.692441230000000
514833,436304,0.0000,31.097301980000001,-96.681934290000001
5326P1,436304,0.0000,31.109733030000001,-96.654755260000002
5326P2,436304,0.0000,31.104098350000001,-96.645939279999993
P53491,CON121,0.0000,30.628368680000001,-96.532580199999998
548231,436304,0.0000,31.082007829999998,-96.638005969999995
554031,CON225,0.0000,30.598333759999999,-97.030726200000004
554031,554032,0.0000,30.598333759999999,-97.030726200000004
554032,CON225,0.0000,30.585077519999999,-97.009429969999999
554032,CON224,0.0000,30.585077519999999,-97.009429969999999
556311,559201,0.0000,31.337784419999998,-97.000035999999994
559201,401321,0.0010,31.336345240000000,-96.993455600000004
560301,CON130,0.0000,30.450168099999999,-96.346533840000006
560301,575203,0.0000,30.450168099999999,-96.346533840000006
560302,P40171,0.0020,30.464980550000000,-96.333132230000004
375851,CON226,0.0000,30.574038930000000,-97.049108739999994
433901,434001,0.0010,31.584491860000000,-97.153165869999995
434001,434031,0.0000,31.550819350000001,-97.097125890000001
434031,BRWA41,0.0010,31.550819350000001,-97.097125890000001
434201,434401,0.0000,31.517969520000001,-97.044417300000006
434202,434231,0.0000,31.548648040000000,-96.979159740000000
434231,434421,0.0000,31.548648040000000,-96.979159740000000
434331,434332,0.0000,31.573288720000001,-97.009474479999994
434332,434421,0.0000,31.573288720000001,-97.009474479999994
434401,393603,0.0010,31.515112670000001,-97.043299439999998
434401,393623,0.0010,31.515112670000001,-97.043299439999998
434402,CON112,0.0000,31.523285609999999,-97.051796560000000
434411,CON112,0.0000,31.519255470000001,-97.044377119999993
434421,434411,0.0000,31.522915380000001,-97.035511589999999
434501,P40421,0.0020,31.444128160000002,-96.990033350000004
434502,434531,0.0000,31.454563090000001,-96.984876240000006
434531,CON217,0.0000,31.454563090000001,-96.984876240000006
434601,401421,0.0000,31.350873379999999,-96.976124440000007
434602,434601,0.0000,31.352631750000000,-96.974261429999999
434701,434731,0.0000,31.347526179999999,-97.328061239999997
434731,CON113,0.0000,31.347526179999999,-97.328061239999997
434801,434831,0.0000,31.368606650000000,-97.301858310000000
434831,CON113,0.0000,31.368606650000000,-97.301858310000000
434901,434931,0.0000,31.395142090000000,-97.290554839999999
434902,434932,0.0000,31.359438839999999,-97.281935099999998
434903,434933,0.0000,31.346532050000000,-97.280196970000006
434931,CON113,0.0000,31.395142090000000,-97.290554839999999
434932,CON113,0.0000,31.359438839999999,-97.281935099999998
434933,CON113,0.0000,31.346532050000000,-97.280196970000006
435001,435031,0.0000,31.378956020000000,-97.243108570000004
435031,CON113,0.0000,31.378956020000000,-97.243108570000004
435101,435131,0.0000,31.333240929999999,-97.164324910000005
435131,CON113,0.0000,31.333240929999999,-97.164324910000005
435201,435231,0.0000,31.342108589999999,-97.088155389999997
435231,CON113,0.0000,31.342108589999999,-97.088155389999997
435301,435331,0.0000,31.343018390000001,-97.048667320000007
435331,435401,0.0000,31.343018390000001,-97.048667320000007
435401,435431,0.0000,31.343018390000001,-97.048667320000007
435431,CON113,0.0000,31.343018390000001,-97.048667320000007
435501,424601,0.0000,31.288389630000001,-96.968182600000006
435502,P40781,0.0000,31.334459169999999,-96.859481439999996
435503,435533,0.0000,31.339512689999999,-96.771658290000005
435531,P40781,0.0000,31.334459169999999,-96.859481439999996
435532,W12423,0.0000,31.350698240000000,-96.870993949999999
435533,P40781,0.0000,31.339512689999999,-96.771658290000005
435551,P40781,0.0000,31.334459169999999,-96.859481439999996
435552,435502,0.0000,31.350698240000000,-96.870993949999999
435553,P40781,0.0000,31.339512689999999,-96.771658290000005
435554,W12423,0.0000,31.350441279999998,-96.871002430000004
435601,CON114,0.0000,31.174960080000002,-96.972404800000007
435631,P41081,0.0000,31.174960080000002,-96.972404800000007
435731,CON115,0.0000,31.162340400000001,-96.885317360000002
435801,435802,0.0000,31.155234159999999,-96.857591490000004
435802,P40631,0.0000,31.153897149999999,-96.855530250000001
435851,435802,0.0000,31.154683210000002,-96.856106170000004
435901,407521,0.0010,31.108192039999999,-96.828796530000005
435902,435901,0.0000,31.110506969999999,-96.828719280000001
436001,CON117,0.0000,31.068628770000000,-97.005225789999997
436002,436031,0.0000,31.068670409999999,-97.007025979999995
436031,436001,0.0000,31.068670409999999,-97.007025979999995
436051,436002,0.0000,31.068670409999999,-97.007025979999995
436052,CON117,0.0000,31.080641220000000,-96.979314410000001
436101,436201,0.0000,30.942100220000000,-96.754837859999995
436201,436302,0.0000,30.931848360000000,-96.756687369999995
436301,436404,0.0000,30.916331390000000,-96.733524130000006
436302,436301,0.0000,30.920023730000000,-96.747194059999998
436303,436406,0.0000,30.932732049999998,-96.710166290000004
436304,436305,0.0000,30.933943979999999,-96.717323399999998
436305,436303,0.0000,30.933943979999999,-96.717323399999998
436401,436501,0.0000,30.902675179999999,-96.733093280000006
436402,436401,0.0000,30.905240110000001,-96.732705100000004
436403,436402,0.0000,30.907282420000001,-96.732035940000003
436404,436403,0.0000,30.909317699999999,-96.731066790000000
436405,CON121,0.0000,30.934119460000002,-96.693921209999999
436406,436405,0.0000,30.930640600000000,-96.698841189999996
436501,436601,0.0000,30.906566869999999,-96.703873259999995
436501,436602,0.0000,30.906566869999999,-96.703873259999995
436601,436702,0.0000,30.909197910000000,-96.695985949999994
436701,547001,0.0000,30.896688869999998,-96.690122889999998
436702,436701,0.0000,30.903995680000001,-96.683871620000005
436801,CON118,0.0020,30.821335170000001,-96.643605260000001
436802,436801,0.0000,30.823720760000000,-96.646218129999994
436901,436931,0.0000,30.753625929999998,-96.764842599999994
436902,436932,0.0000,30.753346440000001,-96.763954249999998
436931,436902,0.0000,30.753625929999998,-96.764842599999994
436932,CON111,0.0000,30.753346440000001,-96.763954249999998
437001,437002,0.0000,30.712549010000000,-96.589674720000005
437002,437102,0.0000,30.711745879999999,-96.588506339999995
437003,437031,0.0000,30.713348329999999,-96.580966849999996
437004,437032,0.0000,30.712825880000000,-96.580685970000005
437031,437004,0.0000,30.713348329999999,-96.580966849999996
437032,437102,0.0000,30.712825880000000,-96.580685970000005
437101,437201,0.0000,30.704644829999999,-96.573199279999997
437102,437101,0.0000,30.705456620000000,-96.574666710000002
437201,CON119,0.0020,30.692153970000000,-96.568262599999997
437202,437231,0.0000,30.687742879999998,-96.557350589999999
437231,CON120,0.0000,30.687742879999998,-96.557350589999999
437331,CON119,0.0000,30.661602139999999,-96.791588910000002
437332,437331,0.0000,30.661441849999999,-96.795482860000007
437431,CON119,0.0000,30.606630809999999,-96.684926899999994
437501,436304,0.0000,31.100108219999999,-96.680935180000006
437502,437531,0.0000,31.102603590000001,-96.677843760000002
437503,437532,0.0000,31.105628759999998,-96.675333980000005
437531,436304,0.0000,31.102603590000001,-96.677843760000002
437532,437502,0.0000,31.105628759999998,-96.675333980000005
437601,CON121,0.0000,31.021206690000000,-96.510153020000004
437701,437732,0.0000,30.965028839999999,-96.546720910000005
437731,CON121,0.0000,30.964103930000000,-96.550654350000002
437732,437731,0.0000,30.965028839999999,-96.546720910000005
437733,437701,0.0000,30.966700960000001,-96.541859040000006
437831,CON121,0.0000,30.850097130000002,-96.457678990000005
516401,W12122,0.0000,30.319367390000000,-96.523793260000005
516402,516431,0.0000,30.319367390000000,-96.523793260000005
516431,516401,0.0000,30.319367390000000,-96.523793260000005
516451,YCSO62,0.0000,30.323492049999999,-96.523940719999999
526801,526831,0.0000,30.709898939999999,-96.453306440000006
526831,CON122,0.0000,30.709898939999999,-96.453306440000006
526851,CON122,0.0000,30.709898939999999,-96.453306440000006
526901,526902,0.0000,30.664628489999998,-96.417896720000002
526902,CON122,0.0000,30.660346919999999,-96.430619849999999
527031,CON122,0.0000,30.633825500000000,-96.412173120000006
527101,P41281,0.0010,30.549615390000000,-96.421309280000003
527102,560301,0.0000,30.543299510000001,-96.434990060000004
527131,527102,0.0000,30.543805750000001,-96.434672100000000
527201,527231,0.0000,30.592968780000000,-97.043743689999999
527231,527301,0.0000,30.592968780000000,-97.043743689999999
527301,527331,6,30.598707749999999,-97.035794589999995
527331,554031,299231,30.598707749999999,-97.035794589999995
527401,527431,0.0000,30.506372570000000,-96.995659910000001
527431,CON224,0.0000,30.506372570000000,-96.995659910000001
527501,527531,0.0000,30.209858590000000,-96.903440200000006
527502,527532,0.0000,30.208858020000001,-96.904663200000002
527531,CON125,0.0000,30.209858590000000,-96.903440200000006
527532,527501,0.0000,30.208858020000001,-96.904663200000002
527601,527631,0.0000,30.171106439999999,-96.702349670000004
527631,CON126,0.0000,30.171106439999999,-96.702349670000004
527701,CON126,0.0000,30.256870520000000,-96.692550659999995
527731,527701,0.0000,30.256870520000000,-96.692550659999995
527732,527731,0.0000,30.259565720000001,-96.697223309999998
527733,527732,0.0000,30.259665269999999,-96.701092259999996
527831,CON126,0.0000,30.194254350000001,-96.661373319999996
527931,CON227,0.0000,30.312573900000000,-96.636092880000007
527932,CON227,0.0000,30.313298690000000,-96.634279960000001
527933,CON128,0.0000,30.322078009999998,-96.635163829999996
528001,CON228,0.0000,30.260737360000000,-96.555703960000002
528051,CON228,0.0000,30.262039529999999,-96.556252279999995
528131,CON223,0.0000,30.569184409999998,-96.761525140000003
528231,CON223,0.0000,30.503881170000000,-96.765527219999996
528232,528231,0.0000,30.511369800000001,-96.776621180000006
528331,CON220,0.0000,30.439590859999999,-96.570156679999997
528334,CON219,0.0000,30.452635619999999,-96.547603609999996
528336,CON220,0.0000,30.445695730000001,-96.557701530000003
528332,CON221,0.0000,30.433344510000001,-96.567694579999994
528333,CON219,0.0000,30.454169640000000,-96.556800429999996
528335,CON220,0.0000,30.455928700000001,-96.564795559999993
528401,CON129,0.0000,30.387239730000001,-96.388901550000000
528431,528401,0.0000,30.387239730000001,-96.388901550000000
528511,528522,0.0000,30.409262330000001,-96.285145099999994
528522,401622,0.0000,30.404478380000000,-96.297860150000005
547001,CON111,0.0010,30.879837899999998,-96.685612960000000
556321,556311,0.0000,31.343144599999999,-96.998059630000000
W12111,516402,0.0000,30.319367390000000,-96.523793260000005
W12112,CON130,0.0000,30.379798800000000,-96.299411370000001
W12122,YCSO62,0.0010,30.319367390000000,-96.523793260000005
W12132,P41451,0.0010,30.843873030000001,-96.678771569999995
W12423,435502,0.0000,31.334716690000000,-96.859472909999994
W12424,435532,0.0000,31.362273720000001,-96.870611769999996
CON111,W12132,0.0000,30.843873030000001,-96.678771569999995
CON112,434201,0.0000,31.518233909999999,-97.044711149999998
CON113,401322,0.0000,31.309362920000002,-96.995515600000004
CON114,CON115,0.0010,31.201237440000000,-96.907801780000000
CON115,CON116,0.0000,31.164724230000001,-96.877421020000000
CON116,435801,0.0000,31.159253289999999,-96.864072320000005
CON117,407803,0.0000,31.017762560000001,-96.774172759999999
CON118,P40801,0.0020,30.779146820000001,-96.645090159999995
CON119,CON120,0.0010,30.640498030000000,-96.601218340000003
CON120,P53491,0.0000,30.628263820000001,-96.538264920000003
CON121,BRBR59,0.0010,30.628044809999999,-96.511064320000003
CON122,527101,0.0010,30.587264959999999,-96.423188069999995
CON123,CON129,0.0040,30.343544829999999,-96.456732250000002
CON124,565801,0.0030,30.319401830000000,-96.741056580000006
CON125,CON126,0.0020,30.295741530000001,-96.681972999999999
CON126,CON227,0.0010,30.294438540000002,-96.641794970000007
CON128,CON228,0.0030,30.309075310000001,-96.601051110000000
CON129,W12112,0.0030,30.364809220000001,-96.369769160000004
CON130,401612,0.0000,30.379275669999998,-96.299132999999998
CON216,508501,0.0000,31.526530820000001,-97.070104819999997
CON217,434501,0.0000,31.445414100000001,-96.989992470000004
CON218,BRHB42,0.0010,31.145255039999999,-96.849504420000002
CON219,DCLY63,0.0000,30.425099719999999,-96.548298020000004
CON220,CON219,0.0000,30.427100370000002,-96.555685780000005
CON221,CON220,0.0000,30.428931200000001,-96.566360560000007
CON222,CON221,0.0000,30.438806050000000,-96.628075480000007
CON223,P41401,0.0000,30.464056930000002,-96.658227389999993
CON224,EYDB61,0.0000,30.528358069999999,-96.912838629999996
CON225,CON224,0.0000,30.584686569999999,-97.008438499999997
CON226,580332,0.0000,30.572264449999999,-97.027950480000001
CON227,CON128,0.0020,30.301158560000001,-96.623085149999994
CON228,W12111,0.0010,30.320131600000000,-96.542541159999999
BRWA41,CON216,0.0000,31.535615700000001,-97.073445500000005
BRHB42,435902,0.0000,31.133827190000002,-96.824335180000006
BRBR59,CON122,0.0020,30.614002140000000,-96.487062219999999
MYDB60,CON124,0.0100,30.339408890000001,-96.904320139999996
EYDB61,CON124,0.0070,30.406561560000000,-96.817734669999993
YCSO62,CON123,0.0030,30.321753269999999,-96.507313839999995
DCLY63,CON123,0.0060,30.419729680000000,-96.540137540000003
003954,CON224,0.0000,30.618995930000001,-97.000189390000003
003953,CON227,0.0000,30.554065919999999,-97.053908269999994
003957,CON224,0.0000,30.520949900000002,-97.058213120000005
003958,MYDB60,0.0000,30.445032869999999,-97.128281029999997
003951,003952,0.0000,30.574238420000000,-97.069122050000004
100462,CON121,0.0000,30.856829540000000,-96.602792890000003
009541,434502,0.0000,31.467256660000000,-96.977232920000006
028813,436304,0.0000,31.111533390000002,-96.654691880000001
028818,436304,0.0000,31.104082770000002,-96.645338179999996
028811,436304,0.0000,31.070120530000001,-96.646235939999997
028815,436304,0.0000,31.098992540000001,-96.637705920000002
025851,560302,0.0000,30.582749039999999,-96.354017580000004
012671,434202,0.0000,31.573333359999999,-96.933983699999999
104262,526901,0.0000,30.668130189999999,-96.414175560000004
00395A,MYDB60,0.0000,30.455114490000000,-97.130067170000004
009543,434502,0.0000,31.459143950000001,-96.982619479999997
021173,CON122,0.0000,30.711234780000002,-96.455051819999994
003952,527201,0.0000,30.588378559999999,-97.045678129999999
003955,CON224,0.0000,30.602216550000001,-96.998325030000004
003956,CON224,0.0000,30.584686569999999,-97.008438499999997
028772,437501,0.0000,31.101175659999999,-96.682400670000007
028812,436304,0.0000,31.084615910000000,-96.669157949999999
028817,436304,0.0000,31.078726419999999,-96.640525400000001
028819,436304,0.0000,31.084615910000000,-96.669157949999999
02881A,436304,0.0000,31.081719690000000,-96.636814450000003
02881B,436304,0.0000,31.082210759999999,-96.635896099999997
028810,436304,0.0000,31.070362500000002,-96.645627270000006
028814,436304,0.0000,31.078477260000000,-96.640834949999999
038211,CON122,0.0000,30.642970330000001,-96.416914050000003
101102,P41082,0.0000,31.257401200000000,-96.931252310000005
109681,560302,0.0000,30.545954429999998,-96.373347109999997
110711,434402,0.0000,31.519747200000001,-97.066090520000003
P40161,4016P1,0.0000,30.393668200000000,-96.227283689999993
4016P1,CON231,0.0000,30.393668200000000,-96.227283689999993
429601,429631,0.0000,31.127309180000001,-96.173801909999995
429602,429632,0.0000,31.125605980000000,-96.185894860000005
429603,429633,0.0000,31.127192579999999,-96.196051350000005
429631,CON136,0.0000,31.127309180000001,-96.173801909999995
429632,CON136,0.0000,31.125605980000000,-96.185894860000005
429633,CON136,0.0000,31.127192579999999,-96.196051350000005
505331,505333,0.0000,30.584114280000001,-96.093330769999994
505332,CON145,0.0000,30.572167170000000,-96.081564869999994
505333,505332,0.0000,30.574554639999999,-96.083858059999997
505334,CON145,0.0000,30.580280290000001,-96.077347410000002
505335,505332,0.0000,30.583481949999999,-96.089470430000006
505336,505334,0.0000,30.589301150000001,-96.077574270000000
508131,CON143,0.0000,30.549799680000000,-96.211859380000007
508132,CON143,0.0000,30.547508640000000,-96.221511390000003
508133,CON143,0.0000,30.542900840000001,-96.231254250000006
513201,CON145,0.0000,30.530783629999998,-96.118213380000000
513231,513232,0.0000,30.543116280000000,-96.125779410000007
513232,CON144,0.0000,30.530817119999998,-96.136435750000004
513233,557011,0.0000,30.575738009999998,-96.148666789999993
5160P1,NAEA66,0.0000,31.205895900000002,-96.317749559999996
516032,CON134,0.0000,31.215683439999999,-96.336023780000005
P53191,531933,0.0000,31.384145629999999,-96.275254799999999
P53192,531934,0.0000,31.405710240000001,-96.237323750000002
531903,531937,0.0000,31.370036450000001,-96.286055520000005
531904,531938,0.0000,31.402885009999999,-96.228693949999993
531905,531939,0.0000,31.422121539999999,-96.226117930000001
531906,5319PA,0.0000,31.356080169999998,-96.293231070000004
531907,53193C,0.0000,31.403147050000001,-96.237727390000003
531908,53193E,0.0000,31.339075210000001,-96.265878360000002
5319P1,P53192,0.0000,31.415875690000000,-96.232699190000005
5319P2,CON230,0.0000,31.404873290000001,-96.243990420000003
531933,531935,0.0000,31.384145629999999,-96.275254799999999
531934,CON230,0.0000,31.405710240000001,-96.237323750000002
531935,CON230,0.0000,31.384780870000000,-96.279449069999998
531936,CON230,0.0000,31.381130079999998,-96.286826280000000
531937,CON133,0.0000,31.370036450000001,-96.286055520000005
531938,531907,0.0000,31.402885009999999,-96.228693949999993
531939,531930,0.0000,31.422121539999999,-96.226117930000001
531930,531907,0.0000,31.418272720000001,-96.226573169999995
5319PA,CON133,0.0000,31.356080169999998,-96.293231070000004
5319PB,CON133,0.0000,31.351836559999999,-96.288877639999995
53193C,CON230,0.0000,31.403147050000001,-96.237727390000003
53193D,CON230,0.0000,31.393367470000001,-96.264643550000002
53193E,CON134,0.0000,31.339075210000001,-96.265878360000002
P53291,CON142,0.0000,30.594282679999999,-96.235803369999999
532902,532931,0.0000,30.572230380000001,-96.239062880000006
532903,CON142,0.0000,30.589071929999999,-96.224949710000004
532931,CON143,0.0000,30.572487910000000,-96.239052749999999
532951,532903,0.0000,30.595730039999999,-96.232458370000003
532952,532931,0.0000,30.572487910000000,-96.239052749999999
534531,P53291,0.0000,30.590980040000002,-96.281667299999995
534532,534531,0.0000,30.588922660000001,-96.281747359999997
P53541,535431,0.0000,30.548992210000002,-96.098649679999994
535402,535432,0.0000,30.559463200000000,-96.078798809999995
535431,CON145,0.0000,30.548992210000002,-96.098649679999994
535432,CON145,0.0000,30.559463200000000,-96.078798809999995
535731,P53291,0.0000,30.618215039999999,-96.306320659999997
538531,CON143,0.0000,30.544039389999998,-96.243757279999997
542201,530931,0.0000,30.649142659999999,-96.370624520000007
542251,530931,0.0000,30.649142659999999,-96.370624520000007
545801,545831,0.0000,30.589930180000000,-96.056026450000005
545831,CON145,0.0000,30.589930180000000,-96.056026450000005
547301,547331,0.0000,30.625334599999999,-96.026454580000006
547331,CON145,0.0000,30.625334599999999,-96.026454580000006
556601,528623,0.0040,30.421322190000001,-96.084159209999996
557011,CON144,0.0010,30.525800090000001,-96.149483419999996
557021,556601,0.0060,30.509050640000002,-96.140600239999998
530931,P53291,0.0000,30.640316590000001,-96.358997349999996
516501,516531,0.0000,31.324831240000002,-96.317044789999997
516531,CON134,0.0040,31.324831240000002,-96.317044789999997
516531,5165IF,0.0000,31.324831240000002,-96.317044789999997
528731,528701,0.0000,31.643514379999999,-96.578739900000002
528613,CON147,0.0020,30.370372020000001,-96.145294300000003
528623,CON231,0.0000,30.383737549999999,-96.135807110000002
528701,528801,0.0000,31.643514379999999,-96.578739900000002
528801,528831,0.0000,31.588351110000001,-96.527577359999995
528831,NAGR64,0.0000,31.588351110000001,-96.527577359999995
528901,CON131,0.0020,31.573995230000001,-96.520251840000000
528931,528901,0.0000,31.573995230000001,-96.520251840000000
529001,CON131,0.0000,31.634761630000000,-96.472686030000006
529031,529001,0.0000,31.634761630000000,-96.472686030000006
529101,CON229,0.0000,31.635650680000001,-96.327898059999995
529131,529101,0.0000,31.635650680000001,-96.327898059999995
529201,CON229,0.0000,31.630688840000001,-96.307238580000003
529331,529201,0.0000,31.630688840000001,-96.307238580000003
529332,529331,0.0000,31.637736000000000,-96.301523739999993
529431,CON250,0.0000,31.556272820000000,-96.334301679999996
529531,CON132,0.0000,31.495012270000000,-96.325811160000001
529731,CON134,0.0000,31.202134399999998,-96.366930170000003
529801,529831,0.0000,31.198556629999999,-96.460919899999993
529831,CON135,0.0000,31.198556629999999,-96.460919899999993
529931,CON136,0.0000,31.160161840000001,-96.213976529999997
530031,530131,0.0000,31.037158829999999,-96.342000720000001
530131,CON137,0.0000,31.061846280000001,-96.286681560000005
530231,530331,0.0000,31.062379600000000,-96.198644860000002
530232,530331,0.0000,31.065207019999999,-96.207244180000004
530233,530232,0.0000,31.069605570000000,-96.207969640000002
530234,530233,0.0000,31.074492710000001,-96.207774670000006
530235,530231,0.0000,31.074841070000002,-96.193339330000001
530331,CON138,0.0000,31.027913210000001,-96.208731549999996
530431,CON139,0.0000,30.862656240000000,-96.098396670000000
530531,CON140,0.0000,30.777104130000001,-96.235175110000000
530631,CON141,0.0000,30.735202370000000,-96.133246970000002
530701,530731,0.0000,30.651506749999999,-96.167744839999997
530701,CON247,0.0016,30.651506749999999,-96.167744839999997
530731,CON247,0.0000,30.651506749999999,-96.167744839999997
530751,CON145,0.0000,30.649565750000001,-96.094540460000005
530801,530831,0.0000,30.672612709999999,-96.344602240000000
530831,P53291,0.0000,30.672612709999999,-96.344602240000000
531031,P53291,0.0000,30.594657470000001,-96.248642410000002
